1 0.0984004 
2 0.0989499 
3 0.0933378 
4 0.0985479 
5 0.0987733 
6 0.0990918 
7 0.0985272 
8 0.099002 
9 0.0927439 
10 0.0987884 
11 0.0915413 
12 0.0923574 
13 0.0930723 
14 0.0926903 
15 0.0937036 
16 0.0945705 
17 0.0920644 
18 0.0935741 
19 0.0926174 
20 0.0950432 
21 0.0938415 
22 0.0936489 
23 0.093652 
24 0.100666 
25 0.101881 
26 0.104083 
27 0.106314 
28 0.10443 
29 0.0956999 
30 0.092627 
