1 12.0059 
2 11.256 
3 11.0753 
4 11.0128 
5 10.9651 
6 10.8512 
7 11.2988 
8 11.2588 
9 11.4331 
10 10.9043 
11 10.975 
12 11.0137 
13 10.88 
14 10.9088 
15 10.8158 
16 10.7777 
17 10.9692 
18 11.0097 
19 11.139 
20 10.9539 
21 10.8691 
22 11.4297 
23 11.0247 
24 11.0377 
25 11.4168 
26 11.0729 
27 10.9456 
28 11.1073 
29 10.7097 
30 11.103 
